"성별(1)","특성별(1)",특성별(2),2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"성별(1)","특성별(1)",특성별(2),응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차
"전체","소득수준(표준화)별",중상,1007,60.3,1.8,1029,50.0,2.0,1156,53.8,1.9,1168,48.6,1.9,1188,50.1,1.9,1200,50.9,1.8,1091,46.7,1.9,1082,47.7,2.2,974,54.4,2.1
"전체","소득수준(표준화)별",상,992,59.4,2.1,1017,57.7,2.0,1166,55.0,1.8,1174,51.5,1.9,1200,52.4,2.1,1201,49.1,1.8,1090,48.6,2.1,1065,54.8,2.0,985,52.9,2.1
"남자","전체",19세이상,2069,61.6,1.3,2176,54.7,1.4,2483,51.3,1.4,2568,49.1,1.3,2600,48.7,1.3,2616,50.3,1.3,2433,47.1,1.2,2346,47.4,1.3,2096,53.0,1.4
"남자","전체",19세이상(표준화),2069,62.0,1.2,2176,55.8,1.4,2483,52.5,1.4,2568,50.6,1.4,2600,51.0,1.3,2616,52.6,1.3,2433,48.3,1.3,2346,50.2,1.3,2096,55.4,1.4
"남자","연령별1",19-29세,233,79.8,2.8,312,72.1,3.1,289,66.9,3.5,336,67.0,2.8,353,69.7,3.3,375,68.4,2.8,389,61.8,3.0,317,67.5,2.6,264,70.5,2.9
"남자","연령별1",30-39세,358,58.2,2.7,270,54.3,3.8,436,50.7,2.5,381,51.3,3.2,405,55.3,3.2,405,58.5,2.9,327,49.0,3.0,274,52.9,3.1,270,59.6,3.2
"남자","연령별1",40-49세,346,57.5,2.7,365,55.1,2.9,479,50.7,2.7,464,48.4,2.7,456,48.8,2.4,463,47.8,2.4,393,44.0,2.3,418,49.3,2.6,318,48.9,2.7
"남자","연령별1",50-59세,387,60.2,2.8,443,48.3,2.9,426,44.7,2.7,509,45.9,2.5,469,36.5,2.7,458,40.9,2.5,458,40.3,3.0,391,40.6,2.8,353,53.5,2.9
"남자","연령별1",60-69세,391,53.7,3.0,435,46.6,2.8,426,50.9,2.5,446,34.4,2.7,480,40.8,2.7,468,44.4,2.5,449,44.4,2.5,457,36.1,2.7,461,42.9,2.9
"남자","연령별1",70세이상,354,48.2,2.8,351,38.3,3.1,427,35.6,2.6,432,34.8,2.7,437,27.7,2.8,447,32.9,2.5,417,38.8,2.9,489,28.3,2.3,430,35.2,2.5
"남자","연령별2",19-64세,1500,63.2,1.4,1604,56.7,1.5,1829,52.6,1.5,1923,51.8,1.4,1958,51.3,1.4,1955,52.8,1.4,1822,48.2,1.4,1644,50.8,1.5,1429,56.2,1.5
"남자","연령별2",65세이상,569,50.9,2.3,572,41.7,2.5,654,43.4,2.1,645,32.6,2.0,642,33.4,2.5,661,36.6,2.1,611,40.8,2.3,702,30.4,2.0,667,38.3,2.3
